x,y,u,v
524,45,0.61767,-1.99444e-07
525,45,0.617666,-1.99188e-07
526,45,0.617662,-1.98932e-07
527,45,0.617658,-1.98674e-07
528,45,0.617654,-1.98414e-07
529,45,0.61765,-1.98154e-07
530,45,0.617646,-1.97892e-07
531,45,0.617643,-1.97629e-07
532,45,0.617639,-1.97365e-07
533,45,0.617635,-1.97099e-07
534,45,0.617631,-1.96832e-07
535,45,0.617628,-1.96564e-07
536,45,0.617624,-1.96295e-07
537,45,0.61762,-1.96025e-07
538,45,0.617617,-1.95753e-07
539,45,0.617613,-1.9548e-07
540,45,0.617609,-1.95206e-07
541,45,0.617606,-1.94931e-07
542,45,0.617602,-1.94654e-07
543,45,0.617599,-1.94376e-07
544,45,0.617595,-1.94097e-07
545,45,0.617592,-1.93817e-07
546,45,0.617588,-1.93535e-07
547,45,0.617585,-1.93253e-07
548,45,0.617582,-1.92969e-07
549,45,0.617578,-1.92683e-07
550,45,0.617575,-1.92397e-07
551,45,0.617571,-1.9211e-07
552,45,0.617568,-1.91821e-07
553,45,0.617565,-1.91531e-07
554,45,0.617562,-1.9124e-07
555,45,0.617558,-1.90947e-07
556,45,0.617555,-1.90654e-07
557,45,0.617552,-1.90359e-07
558,45,0.617549,-1.90063e-07
559,45,0.617545,-1.89766e-07
560,45,0.617542,-1.89468e-07
561,45,0.617539,-1.89169e-07
562,45,0.617536,-1.88868e-07
563,45,0.617533,-1.88566e-07
564,45,0.61753,-1.88263e-07
565,45,0.617527,-1.87959e-07
566,45,0.617524,-1.87654e-07
567,45,0.617521,-1.87347e-07
568,45,0.617518,-1.8704e-07
569,45,0.617515,-1.86731e-07
570,45,0.617512,-1.86421e-07
571,45,0.617509,-1.8611e-07
572,45,0.617506,-1.85798e-07
573,45,0.617503,-1.85485e-07
574,45,0.6175,-1.85171e-07
575,45,0.617497,-1.84855e-07
576,45,0.617494,-1.84539e-07
577,45,0.617492,-1.84221e-07
578,45,0.617489,-1.83902e-07
579,45,0.617486,-1.83582e-07
580,45,0.617483,-1.83261e-07
581,45,0.617481,-1.82939e-07
582,45,0.617478,-1.82615e-07
583,45,0.617475,-1.82291e-07
584,45,0.617472,-1.81966e-07
585,45,0.61747,-1.81639e-07
586,45,0.617467,-1.81311e-07
587,45,0.617464,-1.80983e-07
588,45,0.617462,-1.80653e-07
589,45,0.617459,-1.80322e-07
590,45,0.617457,-1.7999e-07
591,45,0.617454,-1.79657e-07
592,45,0.617452,-1.79323e-07
593,45,0.617449,-1.78988e-07
594,45,0.617447,-1.78652e-07
595,45,0.617444,-1.78315e-07
596,45,0.617442,-1.77977e-07
597,45,0.617439,-1.77638e-07
598,45,0.617437,-1.77297e-07
599,45,0.617434,-1.76956e-07
600,45,0.617432,-1.76614e-07
601,45,0.617429,-1.76271e-07
602,45,0.617427,-1.75926e-07
603,45,0.617425,-1.75581e-07
604,45,0.617422,-1.75235e-07
605,45,0.61742,-1.74888e-07
606,45,0.617418,-1.74539e-07
607,45,0.617416,-1.7419e-07
608,45,0.617413,-1.7384e-07
609,45,0.617411,-1.73489e-07
610,45,0.617409,-1.73137e-07
611,45,0.617407,-1.72784e-07
612,45,0.617404,-1.7243e-07
613,45,0.617402,-1.72075e-07
614,45,0.6174,-1.71719e-07
615,45,0.617398,-1.71362e-07
616,45,0.617396,-1.71004e-07
617,45,0.617394,-1.70645e-07
618,45,0.617392,-1.70286e-07
619,45,0.617389,-1.69925e-07
620,45,0.617387,-1.69564e-07
621,45,0.617385,-1.69201e-07
622,45,0.617383,-1.68838e-07
623,45,0.617381,-1.68474e-07
624,45,0.617379,-1.68109e-07
625,45,0.617377,-1.67743e-07
626,45,0.617375,-1.67376e-07
627,45,0.617373,-1.67009e-07
628,45,0.617371,-1.6664e-07
629,45,0.617369,-1.66271e-07
630,45,0.617368,-1.65901e-07
631,45,0.617366,-1.6553e-07
632,45,0.617364,-1.65158e-07
633,45,0.617362,-1.64785e-07
634,45,0.61736,-1.64411e-07
635,45,0.617358,-1.64037e-07
636,45,0.617356,-1.63662e-07
637,45,0.617355,-1.63286e-07
638,45,0.617353,-1.62909e-07
639,45,0.617351,-1.62532e-07
640,45,0.617349,-1.62153e-07
641,45,0.617347,-1.61774e-07
642,45,0.617346,-1.61394e-07
643,45,0.617344,-1.61013e-07
644,45,0.617342,-1.60632e-07
645,45,0.61734,-1.6025e-07
646,45,0.617339,-1.59867e-07
647,45,0.617337,-1.59483e-07
648,45,0.617335,-1.59099e-07
649,45,0.617334,-1.58713e-07
650,45,0.617332,-1.58328e-07
651,45,0.617331,-1.57941e-07
652,45,0.617329,-1.57554e-07
653,45,0.617327,-1.57166e-07
654,45,0.617326,-1.56777e-07
655,45,0.617324,-1.56387e-07
656,45,0.617323,-1.55997e-07
657,45,0.617321,-1.55606e-07
658,45,0.61732,-1.55215e-07
659,45,0.617318,-1.54823e-07
660,45,0.617317,-1.5443e-07
661,45,0.617315,-1.54037e-07
662,45,0.617314,-1.53642e-07
663,45,0.617312,-1.53248e-07
664,45,0.617311,-1.52852e-07
665,45,0.617309,-1.52456e-07
666,45,0.617308,-1.5206e-07
667,45,0.617306,-1.51662e-07
668,45,0.617305,-1.51264e-07
669,45,0.617303,-1.50866e-07
670,45,0.617302,-1.50467e-07
671,45,0.617301,-1.50067e-07
672,45,0.617299,-1.49667e-07
673,45,0.617298,-1.49266e-07
674,45,0.617297,-1.48865e-07
675,45,0.617295,-1.48463e-07
676,45,0.617294,-1.4806e-07
677,45,0.617293,-1.47657e-07
678,45,0.617291,-1.47254e-07
679,45,0.61729,-1.4685e-07
680,45,0.617289,-1.46445e-07
681,45,0.617288,-1.4604e-07
682,45,0.617286,-1.45634e-07
683,45,0.617285,-1.45228e-07
684,45,0.617284,-1.44821e-07
685,45,0.617283,-1.44414e-07
686,45,0.617281,-1.44006e-07
687,45,0.61728,-1.43598e-07
688,45,0.617279,-1.43189e-07
689,45,0.617278,-1.4278e-07
690,45,0.617277,-1.42371e-07
691,45,0.617275,-1.41961e-07
692,45,0.617274,-1.4155e-07
693,45,0.617273,-1.41139e-07
694,45,0.617272,-1.40728e-07
695,45,0.617271,-1.40316e-07
696,45,0.61727,-1.39904e-07
697,45,0.617269,-1.39491e-07
698,45,0.617268,-1.39078e-07
699,45,0.617267,-1.38664e-07
700,45,0.617266,-1.3825e-07
701,45,0.617264,-1.37836e-07
702,45,0.617263,-1.37421e-07
703,45,0.617262,-1.37006e-07
704,45,0.617261,-1.36591e-07
705,45,0.61726,-1.36175e-07
706,45,0.617259,-1.35759e-07
707,45,0.617258,-1.35342e-07
708,45,0.617257,-1.34925e-07
709,45,0.617256,-1.34508e-07
710,45,0.617255,-1.3409e-07
711,45,0.617254,-1.33673e-07
712,45,0.617253,-1.33254e-07
713,45,0.617252,-1.32836e-07
714,45,0.617252,-1.32417e-07
715,45,0.617251,-1.31998e-07
716,45,0.61725,-1.31578e-07
717,45,0.617249,-1.31158e-07
718,45,0.617248,-1.30738e-07
719,45,0.617247,-1.30318e-07
720,45,0.617246,-1.29897e-07
721,45,0.617245,-1.29476e-07
722,45,0.617244,-1.29055e-07
723,45,0.617244,-1.28634e-07
724,45,0.617243,-1.28212e-07
725,45,0.617242,-1.2779e-07
726,45,0.617241,-1.27368e-07
727,45,0.61724,-1.26945e-07
728,45,0.617239,-1.26523e-07
729,45,0.617239,-1.261e-07
730,45,0.617238,-1.25677e-07
731,45,0.617237,-1.25253e-07
732,45,0.617236,-1.2483e-07
733,45,0.617235,-1.24406e-07
734,45,0.617235,-1.23982e-07
735,45,0.617234,-1.23558e-07
736,45,0.617233,-1.23134e-07
737,45,0.617232,-1.22709e-07
738,45,0.617232,-1.22284e-07
739,45,0.617231,-1.21859e-07
740,45,0.61723,-1.21434e-07
741,45,0.617229,-1.21009e-07
742,45,0.617229,-1.20584e-07
743,45,0.617228,-1.20158e-07
744,45,0.617227,-1.19733e-07
745,45,0.617227,-1.19307e-07
746,45,0.617226,-1.18881e-07
747,45,0.617225,-1.18455e-07
748,45,0.617225,-1.18028e-07
749,45,0.617224,-1.17602e-07
750,45,0.617223,-1.17176e-07
751,45,0.617223,-1.16749e-07
752,45,0.617222,-1.16322e-07
753,45,0.617221,-1.15896e-07
754,45,0.617221,-1.15469e-07
755,45,0.61722,-1.15042e-07
756,45,0.61722,-1.14615e-07
757,45,0.617219,-1.14187e-07
758,45,0.617218,-1.1376e-07
759,45,0.617218,-1.13333e-07
760,45,0.617217,-1.12905e-07
761,45,0.617217,-1.12478e-07
762,45,0.617216,-1.1205e-07
763,45,0.617216,-1.11623e-07
764,45,0.617215,-1.11195e-07
765,45,0.617214,-1.10768e-07
766,45,0.617214,-1.1034e-07
767,45,0.617213,-1.09912e-07
768,45,0.617213,-1.09484e-07
769,45,0.617212,-1.09056e-07
770,45,0.617212,-1.08628e-07
771,45,0.617211,-1.08201e-07
772,45,0.617211,-1.07772e-07
773,45,0.61721,-1.07345e-07
774,45,0.61721,-1.06917e-07
775,45,0.617209,-1.06489e-07
776,45,0.617209,-1.06061e-07
777,45,0.617208,-1.05633e-07
778,45,0.617208,-1.05204e-07
779,45,0.617208,-1.04777e-07
780,45,0.617207,-1.04348e-07
781,45,0.617207,-1.03921e-07
782,45,0.617206,-1.03492e-07
783,45,0.617206,-1.03065e-07
784,45,0.617205,-1.02637e-07
785,45,0.617205,-1.02209e-07
786,45,0.617205,-1.01781e-07
787,45,0.617204,-1.01353e-07
788,45,0.617204,-1.00925e-07
789,45,0.617203,-1.00497e-07
790,45,0.617203,-1.00069e-07
791,45,0.617203,-9.96417e-08
792,45,0.617202,-9.92139e-08
793,45,0.617202,-9.87864e-08
794,45,0.617202,-9.83587e-08
795,45,0.617201,-9.79312e-08
796,45,0.617201,-9.75037e-08
797,45,0.617201,-9.70763e-08
798,45,0.6172,-9.66488e-08
799,45,0.6172,-9.62216e-08
800,45,0.6172,-9.57943e-08
801,45,0.617199,-9.53672e-08
802,45,0.617199,-9.494e-08
803,45,0.617199,-9.45131e-08
804,45,0.617198,-9.4086e-08
805,45,0.617198,-9.36592e-08
806,45,0.617198,-9.32323e-08
807,45,0.617198,-9.28057e-08
808,45,0.617197,-9.2379e-08
809,45,0.617197,-9.19525e-08
810,45,0.617197,-9.15259e-08
811,45,0.617197,-9.10997e-08
812,45,0.617196,-9.06733e-08
813,45,0.617196,-9.02472e-08
814,45,0.617196,-8.9821e-08
815,45,0.617196,-8.93951e-08
816,45,0.617195,-8.89691e-08
817,45,0.617195,-8.85435e-08
818,45,0.617195,-8.81177e-08
819,45,0.617195,-8.76922e-08
820,45,0.617195,-8.72666e-08
821,45,0.617194,-8.68414e-08
822,45,0.617194,-8.6416e-08
823,45,0.617194,-8.5991e-08
824,45,0.617194,-8.55658e-08
825,45,0.617194,-8.5141e-08
826,45,0.617194,-8.47161e-08
827,45,0.617193,-8.42916e-08
828,45,0.617193,-8.38669e-08
829,45,0.617193,-8.34426e-08
830,45,0.617193,-8.30181e-08
831,45,0.617193,-8.25941e-08
832,45,0.617193,-8.21699e-08
833,45,0.617192,-8.17461e-08
834,45,0.617192,-8.13221e-08
835,45,0.617192,-8.08986e-08
836,45,0.617192,-8.04749e-08
837,45,0.617192,-8.00516e-08
838,45,0.617192,-7.96281e-08
839,45,0.617192,-7.92051e-08
840,45,0.617192,-7.87819e-08
841,45,0.617192,-7.83592e-08
842,45,0.617192,-7.79363e-08
843,45,0.617192,-7.75138e-08
844,45,0.617192,-7.70912e-08
845,45,0.617191,-7.6669e-08
846,45,0.617192,-7.62466e-08
847,45,0.617191,-7.58247e-08
848,45,0.617191,-7.54026e-08
849,45,0.617191,-7.49809e-08
850,45,0.617191,-7.45591e-08
851,45,0.617191,-7.41378e-08
852,45,0.617191,-7.37162e-08
853,45,0.617191,-7.32951e-08
854,45,0.617191,-7.28739e-08
855,45,0.617191,-7.24531e-08
856,45,0.617191,-7.20321e-08
857,45,0.617191,-7.16116e-08
858,45,0.617191,-7.11909e-08
859,45,0.617191,-7.07707e-08
860,45,0.617191,-7.03503e-08
861,45,0.617191,-6.99304e-08
862,45,0.617192,-6.95103e-08
863,45,0.617192,-6.90907e-08
864,45,0.617192,-6.86709e-08
865,45,0.617192,-6.82516e-08
866,45,0.617192,-6.7832e-08
867,45,0.617192,-6.7413e-08
868,45,0.617192,-6.69938e-08
869,45,0.617192,-6.6575e-08
870,45,0.617192,-6.61561e-08
871,45,0.617192,-6.57376e-08
872,45,0.617192,-6.5319e-08
873,45,0.617192,-6.49008e-08
874,45,0.617193,-6.44824e-08
875,45,0.617193,-6.40646e-08
876,45,0.617193,-6.36465e-08
877,45,0.617193,-6.3229e-08
878,45,0.617193,-6.28112e-08
879,45,0.617193,-6.23939e-08
880,45,0.617193,-6.19764e-08
881,45,0.617193,-6.15594e-08
882,45,0.617194,-6.11422e-08
883,45,0.617194,-6.07255e-08
884,45,0.617194,-6.03086e-08
885,45,0.617194,-5.98922e-08
886,45,0.617194,-5.94756e-08
887,45,0.617195,-5.90595e-08
888,45,0.617195,-5.86431e-08
889,45,0.617195,-5.82273e-08
890,45,0.617195,-5.78112e-08
891,45,0.617195,-5.73957e-08
892,45,0.617196,-5.69799e-08
893,45,0.617196,-5.65647e-08
894,45,0.617196,-5.61492e-08
895,45,0.617196,-5.57342e-08
896,45,0.617197,-5.5319e-08
897,45,0.617197,-5.49043e-08
898,45,0.617197,-5.44894e-08
899,45,0.617197,-5.4075e-08
900,45,0.617198,-5.36603e-08
901,45,0.617198,-5.32462e-08
902,45,0.617198,-5.28318e-08
903,45,0.617198,-5.24179e-08
904,45,0.617199,-5.20038e-08
905,45,0.617199,-5.15902e-08
906,45,0.617199,-5.11764e-08
907,45,0.6172,-5.07631e-08
908,45,0.6172,-5.03495e-08
909,45,0.6172,-4.99364e-08
910,45,0.617201,-4.95231e-08
911,45,0.617201,-4.91103e-08
912,45,0.617201,-4.86972e-08
913,45,0.617202,-4.82847e-08
914,45,0.617202,-4.78719e-08
915,45,0.617202,-4.74597e-08
916,45,0.617203,-4.70471e-08
917,45,0.617203,-4.66351e-08
918,45,0.617203,-4.62228e-08
919,45,0.617204,-4.5811e-08
920,45,0.617204,-4.5399e-08
921,45,0.617204,-4.49875e-08
922,45,0.617205,-4.45757e-08
923,45,0.617205,-4.41644e-08
924,45,0.617206,-4.37529e-08
925,45,0.617206,-4.33419e-08
926,45,0.617207,-4.29306e-08
927,45,0.617207,-4.25198e-08
928,45,0.617208,-4.21087e-08
929,45,0.617208,-4.16982e-08
930,45,0.617208,-4.12874e-08
931,45,0.617209,-4.08771e-08
932,45,0.617209,-4.04665e-08
933,45,0.61721,-4.00564e-08
934,45,0.61721,-3.9646e-08
935,45,0.617211,-3.92362e-08
936,45,0.617211,-3.88261e-08
937,45,0.617212,-3.84165e-08
938,45,0.617212,-3.80066e-08
939,45,0.617213,-3.75972e-08
940,45,0.617213,-3.71875e-08
941,45,0.617214,-3.67784e-08
942,45,0.617214,-3.6369e-08
943,45,0.617215,-3.59601e-08
944,45,0.617215,-3.55509e-08
945,45,0.617216,-3.51422e-08
946,45,0.617216,-3.47333e-08
947,45,0.617217,-3.43249e-08
948,45,0.617217,-3.39162e-08
949,45,0.617218,-3.35081e-08
950,45,0.617219,-3.30997e-08
951,45,0.617219,-3.26918e-08
952,45,0.61722,-3.22837e-08
953,45,0.61722,-3.18762e-08
954,45,0.617221,-3.14684e-08
955,45,0.617221,-3.10613e-08
956,45,0.617222,-3.06539e-08
957,45,0.617223,-3.02472e-08
958,45,0.617223,-2.98403e-08
959,45,0.617224,-2.94341e-08
960,45,0.617225,-2.90278e-08
961,45,0.617225,-2.86222e-08
962,45,0.617226,-2.82166e-08
963,45,0.617226,-2.78118e-08
964,45,0.617227,-2.74071e-08
965,45,0.617228,-2.70034e-08
966,45,0.617228,-2.65998e-08
967,45,0.617229,-2.61974e-08
968,45,0.61723,-2.57955e-08
969,45,0.61723,-2.53948e-08
970,45,0.617231,-2.49949e-08
971,45,0.617232,-2.45968e-08
972,45,0.617233,-2.41994e-08
973,45,0.617233,-2.38044e-08
974,45,0.617234,-2.34112e-08
975,45,0.617234,-2.30199e-08
976,45,0.617235,-2.26316e-08
977,45,0.617236,-2.22475e-08
978,45,0.617237,-2.18645e-08
979,45,0.617237,-2.1488e-08
980,45,0.617238,-2.11176e-08
981,45,0.617239,-2.07482e-08
982,45,0.61724,-2.039e-08
983,45,0.61724,-2.00434e-08
984,45,0.617241,-1.96935e-08
985,45,0.617242,-1.9367e-08
986,45,0.617243,-1.90602e-08
987,45,0.617243,-1.87404e-08
988,45,0.617244,-1.84673e-08
989,45,0.617245,-1.82321e-08
990,45,0.617246,-1.79557e-08
991,45,0.617246,-1.77794e-08
992,45,0.617247,-1.76769e-08
993,45,0.617248,-1.74618e-08
994,45,0.617249,-1.74754e-08
995,45,0.617249,-1.76227e-08
996,45,0.61725,-1.75037e-08
997,45,0.617251,-1.78946e-08
998,45,0.617252,-1.8582e-08
999,45,0.617252,-1.85495e-08
1000,45,0.617253,-1.98412e-08
1001,45,0.617253,-2.163e-08
1002,45,0.617254,-2.18253e-08
1003,45,0.617253,-2.4918e-08
1004,45,0.617254,-2.9689e-08
1005,45,0.617254,-2.99373e-08
1006,45,0.617254,-3.78141e-08
1007,45,0.617253,-4.86181e-08
1008,45,0.617253,-5.16026e-08
1009,45,0.61725,-6.87422e-08
1010,45,0.617251,-9.61549e-08
1011,45,0.617248,-1.03283e-07
1012,45,0.617246,-1.52919e-07
1013,45,0.617243,-2.07675e-07
1014,45,0.617242,-2.33033e-07
1015,45,0.617241,-3.43036e-07
1016,45,0.617246,-4.46762e-07
1017,45,0.617249,-4.64862e-07
1018,45,0.61726,-5.91546e-07
1019,45,0.617275,-6.10248e-07
1020,45,0.617294,-6.10243e-07
1,46,1,0
2,46,1.04877,-0.000891768
3,46,1.0762,-0.00146141
4,46,1.06861,-0.00170657
5,46,1.05863,-0.00170995
6,46,1.04632,-0.00158751
7,46,1.01686,-0.00138997
8,46,0.973622,-0.00121211
9,46,0.93117,-0.00106833
10,46,0.893741,-0.000926734
11,46,0.857454,-0.00079584
12,46,0.822266,-0.000694883
13,46,0.790679,-0.000606737
14,46,0.762504,-0.000526055
15,46,0.736768,-0.000460075
16,46,0.713605,-0.000403695
17,46,0.692977,-0.000353174
18,46,0.674494,-0.000310364
19,46,0.65797,-0.000273215
20,46,0.643246,-0.00024025
21,46,0.630114,-0.000211817
22,46,0.618421,-0.000186846
23,46,0.608012,-0.000164674
24,46,0.598748,-0.000145346
25,46,0.590519,-0.000128265
26,46,0.58321,-0.000113079
27,46,0.576719,-9.97412e-05
28,46,0.570966,-8.79242e-05
29,46,0.56587,-7.74165e-05
30,46,0.561357,-6.81478e-05
31,46,0.557368,-5.9931e-05
32,46,0.553847,-5.26332e-05
33,46,0.550739,-4.61857e-05
34,46,0.548002,-4.04752e-05
35,46,0.545595,-3.54143e-05
36,46,0.543479,-3.09456e-05
37,46,0.541624,-2.69962e-05
38,46,0.539999,-2.35066e-05
39,46,0.538578,-2.04322e-05
40,46,0.537338,-1.77237e-05
41,46,0.536258,-1.53398e-05
42,46,0.535319,-1.32467e-05
43,46,0.534504,-1.14106e-05
44,46,0.533798,-9.80207e-06
45,46,0.533189,-8.39637e-06
46,46,0.532664,-7.16965e-06
47,46,0.532212,-6.1011e-06
48,46,0.531825,-5.17274e-06
49,46,0.531495,-4.36778e-06
50,46,0.531213,-3.67147e-06
51,46,0.530973,-3.07092e-06
52,46,0.530771,-2.55434e-06
53,46,0.5306,-2.11136e-06
54,46,0.530456,-1.73285e-06
55,46,0.530337,-1.4106e-06
56,46,0.530237,-1.13736e-06
57,46,0.530154,-9.06782e-07
58,46,0.530086,-7.13187e-07
59,46,0.53003,-5.51592e-07
60,46,0.529985,-4.17627e-07
61,46,0.529948,-3.07428e-07
62,46,0.529918,-2.17613e-07
63,46,0.529895,-1.45229e-07
64,46,0.529876,-8.76845e-08
65,46,0.529861,-4.27247e-08
66,46,0.52985,-8.3907e-09
67,46,0.529841,1.70218e-08
68,46,0.529833,3.49864e-08
69,46,0.529828,4.67739e-08
70,46,0.529823,5.34799e-08
71,46,0.529819,5.60436e-08
72,46,0.529816,5.52677e-08
73,46,0.529812,5.18364e-08
74,46,0.529809,4.63299e-08
75,46,0.529806,3.92376e-08
76,46,0.529802,3.09712e-08
77,46,0.529798,2.1874e-08
78,46,0.529794,1.22309e-08
79,46,0.529789,2.27612e-09
80,46,0.529784,-7.79915e-09
81,46,0.529778,-1.78409e-08
82,46,0.529772,-2.77267e-08
83,46,0.529765,-3.73606e-08
84,46,0.529758,-4.66696e-08
85,46,0.52975,-5.55995e-08
86,46,0.529742,-6.41118e-08
87,46,0.529734,-7.21814e-08
88,46,0.529725,-7.97939e-08
89,46,0.529716,-8.69436e-08
90,46,0.529706,-9.36321e-08
91,46,0.529696,-9.98666e-08
92,46,0.529685,-1.05659e-07
93,46,0.529675,-1.11023e-07
94,46,0.529664,-1.15977e-07
95,46,0.529652,-1.20541e-07
96,46,0.529641,-1.24734e-07
97,46,0.529629,-1.28578e-07
98,46,0.529617,-1.32094e-07
99,46,0.529605,-1.35303e-07
100,46,0.529593,-1.38226e-07
101,46,0.52958,-1.40884e-07
102,46,0.529568,-1.43296e-07
103,46,0.529555,-1.45481e-07
104,46,0.529542,-1.47457e-07
105,46,0.529529,-1.49242e-07
106,46,0.529516,-1.50851e-07
107,46,0.529503,-1.523e-07
108,46,0.52949,-1.53603e-07
109,46,0.529476,-1.54772e-07
110,46,0.529463,-1.55821e-07
111,46,0.52945,-1.5676e-07
112,46,0.529436,-1.576e-07
113,46,0.529423,-1.5835e-07
114,46,0.529409,-1.5902e-07
115,46,0.529396,-1.59618e-07
116,46,0.529382,-1.60151e-07
117,46,0.529369,-1.60625e-07
118,46,0.529355,-1.61047e-07
119,46,0.529342,-1.61423e-07
120,46,0.529328,-1.61757e-07
121,46,0.529314,-1.62054e-07
122,46,0.529301,-1.62319e-07
123,46,0.529287,-1.62554e-07
124,46,0.529274,-1.62764e-07
125,46,0.52926,-1.62951e-07
126,46,0.529246,-1.63118e-07
127,46,0.529233,-1.63267e-07
128,46,0.529219,-1.63402e-07
129,46,0.529206,-1.63522e-07
130,46,0.529192,-1.63631e-07
131,46,0.529178,-1.6373e-07
132,46,0.529165,-1.6382e-07
133,46,0.529151,-1.63902e-07
134,46,0.529138,-1.63977e-07
135,46,0.529124,-1.64047e-07
136,46,0.529111,-1.64112e-07
137,46,0.529097,-1.64172e-07
138,46,0.529084,-1.6423e-07
139,46,0.52907,-1.64284e-07
140,46,0.529057,-1.64335e-07
141,46,0.529043,-1.64385e-07
142,46,0.52903,-1.64433e-07
143,46,0.529016,-1.64479e-07
144,46,0.529003,-1.64525e-07
145,46,0.52899,-1.64569e-07
146,46,0.528976,-1.64613e-07
147,46,0.528963,-1.64656e-07
148,46,0.528949,-1.64699e-07
149,46,0.528936,-1.64742e-07
150,46,0.528923,-1.64785e-07
151,46,0.528909,-1.64827e-07
152,46,0.528896,-1.6487e-07
153,46,0.528883,-1.64912e-07
154,46,0.528869,-1.64955e-07
155,46,0.528856,-1.64998e-07
156,46,0.528843,-1.65041e-07
157,46,0.52883,-1.65085e-07
158,46,0.528816,-1.65128e-07
159,46,0.528803,-1.65172e-07
160,46,0.52879,-1.65216e-07
161,46,0.528777,-1.65261e-07
162,46,0.528764,-1.65306e-07
163,46,0.528751,-1.65351e-07
164,46,0.528737,-1.65396e-07
165,46,0.528724,-1.65442e-07
166,46,0.528711,-1.65487e-07
167,46,0.528698,-1.65534e-07
168,46,0.528685,-1.6558e-07
169,46,0.528672,-1.65627e-07
170,46,0.528659,-1.65674e-07
171,46,0.528646,-1.65721e-07
172,46,0.528633,-1.65768e-07
173,46,0.52862,-1.65816e-07
174,46,0.528607,-1.65864e-07
175,46,0.528594,-1.65912e-07
176,46,0.528581,-1.6596e-07
177,46,0.528568,-1.66008e-07
178,46,0.528555,-1.66057e-07
179,46,0.528542,-1.66106e-07
180,46,0.528529,-1.66155e-07
181,46,0.528516,-1.66204e-07
182,46,0.528504,-1.66253e-07
183,46,0.528491,-1.66303e-07
184,46,0.528478,-1.66352e-07
185,46,0.528465,-1.66402e-07
186,46,0.528452,-1.66452e-07
187,46,0.52844,-1.66502e-07
188,46,0.528427,-1.66552e-07
189,46,0.528414,-1.66602e-07
190,46,0.528401,-1.66653e-07
191,46,0.528389,-1.66703e-07
192,46,0.528376,-1.66754e-07
193,46,0.528363,-1.66805e-07
194,46,0.528351,-1.66855e-07
195,46,0.528338,-1.66906e-07
196,46,0.528326,-1.66957e-07
197,46,0.528313,-1.67008e-07
198,46,0.5283,-1.67059e-07
199,46,0.528288,-1.6711e-07
200,46,0.528275,-1.67161e-07
201,46,0.528263,-1.67213e-07
202,46,0.52825,-1.67264e-07
203,46,0.528238,-1.67315e-07
204,46,0.528225,-1.67367e-07
205,46,0.528213,-1.67418e-07
206,46,0.5282,-1.67469e-07
207,46,0.528188,-1.67521e-07
208,46,0.528176,-1.67572e-07
209,46,0.528163,-1.67624e-07
210,46,0.528151,-1.67675e-07
211,46,0.528139,-1.67727e-07
212,46,0.528126,-1.67778e-07
213,46,0.528114,-1.6783e-07
214,46,0.528102,-1.67881e-07
215,46,0.52809,-1.67933e-07
216,46,0.528077,-1.67984e-07
217,46,0.528065,-1.68036e-07
218,46,0.528053,-1.68087e-07
219,46,0.528041,-1.68139e-07
220,46,0.528029,-1.6819e-07
221,46,0.528016,-1.68241e-07
222,46,0.528004,-1.68293e-07
223,46,0.527992,-1.68344e-07
224,46,0.52798,-1.68395e-07
225,46,0.527968,-1.68446e-07
226,46,0.527956,-1.68497e-07
227,46,0.527944,-1.68548e-07
228,46,0.527932,-1.68599e-07
229,46,0.52792,-1.6865e-07
230,46,0.527908,-1.68701e-07
231,46,0.527896,-1.68751e-07
232,46,0.527884,-1.68802e-07
233,46,0.527873,-1.68853e-07
234,46,0.527861,-1.68903e-07
235,46,0.527849,-1.68953e-07
236,46,0.527837,-1.69004e-07
237,46,0.527825,-1.69054e-07
238,46,0.527813,-1.69104e-07
239,46,0.527802,-1.69153e-07
240,46,0.52779,-1.69203e-07
241,46,0.527778,-1.69253e-07
242,46,0.527767,-1.69302e-07
243,46,0.527755,-1.69351e-07
244,46,0.527743,-1.69401e-07
245,46,0.527732,-1.6945e-07
246,46,0.52772,-1.69499e-07
247,46,0.527708,-1.69547e-07
248,46,0.527697,-1.69596e-07
249,46,0.527685,-1.69644e-07
250,46,0.527674,-1.69692e-07
251,46,0.527662,-1.6974e-07
252,46,0.527651,-1.69788e-07
253,46,0.527639,-1.69836e-07
254,46,0.527628,-1.69883e-07
255,46,0.527617,-1.6993e-07
256,46,0.527605,-1.69977e-07
257,46,0.527594,-1.70024e-07
258,46,0.527582,-1.70071e-07
259,46,0.527571,-1.70117e-07
260,46,0.52756,-1.70163e-07
261,46,0.527549,-1.70209e-07
262,46,0.527537,-1.70255e-07
263,46,0.527526,-1.703e-07
264,46,0.527515,-1.70346e-07
265,46,0.527504,-1.7039e-07
266,46,0.527493,-1.70435e-07
267,46,0.527481,-1.7048e-07
268,46,0.52747,-1.70524e-07
269,46,0.527459,-1.70568e-07
270,46,0.527448,-1.70611e-07
271,46,0.527437,-1.70655e-07
272,46,0.527426,-1.70698e-07
273,46,0.527415,-1.7074e-07
274,46,0.527404,-1.70783e-07
275,46,0.527393,-1.70825e-07
276,46,0.527382,-1.70867e-07
277,46,0.527372,-1.70908e-07
278,46,0.527361,-1.7095e-07
279,46,0.52735,-1.7099e-07
280,46,0.527339,-1.71031e-07
281,46,0.527328,-1.71071e-07
282,46,0.527317,-1.71111e-07
283,46,0.527307,-1.71151e-07
